,Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,Unnamed: 10
1017,519105,AVTNPL,B,38.5,39.2,38.35,38.45,9631,3.71,88,
1018,532841,SAHYADRI,X,97.15,101.2,97.15,101.2,3642,3.68,54,
1019,533207,JPINFRATEC,B,0.83,0.85,0.8,0.83,444301,3.64,152,
1020,517300,GIPCL,B,57.95,59.0,57.75,58.3,6221,3.63,115,
1021,540078,MITSU,B,96.25,96.25,85.4,90.8,4054,3.63,31,
1022,517271,HBLPOWER,B,13.5,13.5,12.63,12.91,27831,3.62,195,
1023,519421,KSE,XT,1276.95,1278.0,1250.0,1272.4,285,3.62,25,
1024,504176,HIGHENE,X,203.0,225.95,196.0,221.45,1729,3.62,39,
1025,524037,RAMAPHO,X,31.95,33.95,31.95,33.65,10804,3.61,51,
1026,532713,SAKUMA,T,7.99,7.99,7.55,7.8,45952,3.6,140,
1027,500367,RUBFILA,X,27.5,28.8,27.0,27.9,12969,3.59,39,
1028,522241,MMFL,B,165.2,173.9,165.2,172.3,2072,3.56,95,
1029,524709,NACLIND,B,27.0,28.35,26.65,27.65,12934,3.56,325,
1030,530979,INDIAHOME,X,34.9,34.9,27.2,30.65,11357,3.53,133,
1031,533321,BILENERGY,B,0.81,0.82,0.78,0.82,432728,3.53,138,
1032,531761,APOLLOPIPES,B,309.05,315.0,307.4,311.05,1138,3.52,91,
1033,542862,SHAHLON,B,44.5,48.8,44.5,47.1,7780,3.52,39,
1034,540935,GALAXYSURF,A,1369.95,1375.95,1352.75,1360.4,256,3.5,102,
1035,532768,FIEMIND,B,293.85,296.5,285.75,295.4,1197,3.5,98,
1036,524711,VISTAPH,X,12.66,12.67,12.64,12.67,27513,3.49,45,
1037,540757,SCPL,M,102.95,115.9,102.95,109.2,3200,3.49,4,
1038,532829,LEHAR,X,16.0,17.25,16.0,17.25,20524,3.44,80,
1039,523127,EIHAHOTELS,B,240.0,244.8,230.4,241.55,1433,3.43,191,
1040,503960,BBL,B,683.0,685.55,679.0,683.55,499,3.41,51,
1041,523248,MACPLASQ,X,45.0,46.0,44.0,44.0,7712,3.4,45,
1042,532776,SHIVAMAUTO,B,12.49,12.49,12.4,12.49,27202,3.4,72,
1043,532528,DATAMATICS,B,51.5,51.5,47.5,50.3,7042,3.39,86,
1044,526263,MOLDTEK,B,35.95,37.0,34.0,36.4,9585,3.39,365,
1045,540879,APOLLO,B,85.75,85.75,84.5,84.9,3985,3.39,174,
1046,504258,LAKSELEC,X,239.0,240.0,229.5,235.85,1442,3.37,60,
1047,531717,VIDHIING,B,62.8,62.8,58.55,61.45,5657,3.37,51,
1048,532616,XCHANGING,B,42.1,42.5,41.45,42.25,7950,3.35,162,
1049,502865,FORBESCO,B,972.0,979.9,954.0,957.4,348,3.34,34,
1050,524226,GAEL,B,116.0,116.8,114.7,115.7,2885,3.34,320,
1051,532649,NECLIFE,B,13.4,13.84,13.35,13.61,24320,3.33,75,
1052,513121,ORICON,B,14.0,14.0,12.8,13.24,25280,3.32,82,
1053,513142,BALASORE,X,9.5,9.97,9.45,9.97,33467,3.32,122,
1054,512068,DECNGOLD,XT,15.55,16.1,15.25,15.85,21280,3.32,123,
1055,506981,BLUECHIPT,X,79.55,94.25,79.55,90.7,3968,3.32,59,
1056,512455,LLOYDSME,X,7.75,7.84,7.1,7.64,43892,3.29,200,
1057,526723,NTCIND,X,24.35,27.9,21.1,26.25,12799,3.29,173,
1058,526853,BI,X,27.05,27.05,27.05,27.05,12124,3.28,99,
1059,534674,DUCON,B,4.15,4.15,4.0,4.15,79152,3.28,62,
1060,513353,COCHINM,X,115.9,117.5,108.65,111.05,2991,3.28,42,
1061,532767,GAYAPROJ,T,14.89,14.89,14.89,14.89,21944,3.27,20,
1062,531209,NUCLEUS,B,242.25,242.4,238.35,239.35,1358,3.27,279,
1063,532794,ZEEMEDIA,B,5.4,5.4,5.15,5.18,62591,3.26,165,
1064,522074,ELGIEQUIP,B,137.05,146.6,136.95,145.3,2271,3.23,179,
1065,507315,SAKHTISUG,B,8.45,8.45,8.18,8.18,39283,3.23,31,
1066,509048,LANCORHOL,X,2.4,2.54,2.15,2.3,142948,3.23,105,
1067,522229,TANAA,X,25.55,26.9,25.1,26.1,12438,3.22,102,
1068,532762,ACE,B,49.15,49.75,47.8,48.0,6585,3.2,120,
1069,533287,ZEELEARN,B,12.89,13.2,12.61,12.68,24676,3.17,82,
1070,500193,HLVLTD,B,4.25,4.93,4.19,4.88,67119,3.11,116,
1071,542773,IIFLSEC,B,29.95,31.15,29.95,31.15,10158,3.11,61,
1072,507981,JINDHOT,X,20.8,20.8,19.5,20.8,15056,3.1,91,
1073,505036,ACGL,X,327.45,335.0,318.2,330.35,942,3.1,53,
1074,516072,VISHNU,B,124.0,128.8,120.6,128.8,2465,3.1,114,
1075,532180,DHANBANK,B,10.4,10.57,10.21,10.36,29908,3.1,68,
1076,532468,KAMAHOLD,B,4444.0,4499.75,4375.0,4423.9,70,3.08,17,
1077,532629,MBECL,T,5.13,5.13,4.92,5.13,59972,3.07,63,
1078,539201,SATIA,B,79.05,83.0,78.05,80.45,3813,3.07,100,
1079,532707,DYNPRO,B,113.35,114.55,113.0,113.5,2694,3.06,137,
1080,527001,ASHAPURMIN,B,29.15,31.1,29.1,30.4,10191,3.06,96,
1081,532670,RENUKA,B,5.4,5.48,5.4,5.48,55128,3.02,52,
1082,531337,JUMPNET,B,49.4,49.4,48.45,48.5,6174,3.01,69,
1083,534425,SPECIALITY,B,33.1,35.1,33.1,35.05,8723,3.01,106,
1084,500336,SURYAROSNI,B,87.0,88.1,86.1,86.7,3443,3.0,56,
1085,523850,AXTEL,X,100.0,103.35,99.5,102.15,2963,2.99,61,
1086,538666,SHARDACROP,B,176.0,176.85,174.6,176.85,1693,2.99,46,
1087,500268,MANALIPETC,B,15.75,16.0,15.5,15.88,18831,2.97,84,
1088,505163,ZFSTEERING,X,260.2,265.5,255.0,257.95,1125,2.96,67,
1089,533644,UJAAS,B,3.69,3.69,3.45,3.51,84317,2.95,69,
1090,513691,JMTAUTOLTD,B,2.85,2.86,2.8,2.86,102662,2.93,214,
1091,524202,LACTOSE,X,18.7,19.4,18.55,18.6,15384,2.86,31,
1092,532930,BGRENERGY,B,27.7,28.2,27.5,28.05,10218,2.86,110,
1093,531161,ABMKNO,X,45.0,46.65,41.95,42.5,6741,2.86,39,
1094,514211,SUMEETINDS,B,1.76,1.76,1.7,1.76,161794,2.85,64,
1095,502450,SESHAPAPER,B,129.0,131.5,129.0,129.9,2186,2.85,93,
1096,513605,SRIPIPES,B,155.75,155.75,155.75,155.75,1821,2.84,25,
1097,526397,ALPHAGEO,B,144.55,150.0,143.25,144.2,1952,2.83,104,
1098,534742,ZUARI,B,87.5,90.8,87.0,89.85,3191,2.83,151,
1099,538567,GULFOILLUB,A,594.0,603.0,594.0,598.85,471,2.83,27,
1100,532413,CEREBRAINT,B,30.7,32.45,30.6,31.05,9014,2.8,82,
1101,502937,KESORAMIND,B,26.7,26.95,26.2,26.75,10427,2.77,113,
1102,538607,TOYAMIND,XT,2.66,2.86,2.66,2.85,99654,2.74,25,
1103,500350,RSWM,B,65.7,68.3,65.45,66.9,4089,2.73,213,
1104,523606,SIKA,X,172.0,176.0,171.0,173.5,1578,2.73,28,
1105,518029,GSCLCEMENT,B,25.45,25.8,24.75,25.1,10763,2.72,91,
1106,540795,DYNAMIC,M,23.0,23.7,21.6,21.6,12000,2.72,4,
1107,540798,FSC,B,135.1,139.5,133.0,138.0,1979,2.71,71,
1108,532815,SMSPHARMA,B,41.35,41.7,40.65,40.85,6520,2.7,104,
1109,532674,BASML,B,82.0,89.0,82.0,86.25,3143,2.69,71,
1110,532339,COMPUSOFT,B,9.16,9.16,8.82,9.16,29535,2.69,130,
1111,531592,GENPHARMA,XT,12.6,13.23,11.97,12.6,21181,2.69,93,
1112,543193,DJML,M,44.85,44.85,44.85,44.85,6000,2.69,1,
1113,500456,PASUPTAC,X,7.12,7.75,7.12,7.7,35544,2.68,143,
1114,500249,KSB,B,473.75,480.0,471.65,477.5,561,2.68,56,
1115,502137,DECCANCE,B,241.9,250.25,241.25,242.1,1098,2.67,131,
1116,535602,SHARDA,B,617.95,630.0,599.0,623.85,433,2.67,40,
1117,507410,WALCHANNAG,B,39.0,40.45,39.0,40.45,6659,2.66,123,
1118,531548,SOMANYCERA,A,108.5,109.75,106.0,107.75,2452,2.65,183,
1119,532390,TAJGVK,B,139.7,141.9,138.0,138.5,1902,2.65,133,
1120,590071,SUNDARMFIN,B,1277.9,1277.9,1229.7,1247.9,209,2.65,68,
1121,500074,BPL,B,14.92,15.66,14.92,15.66,16836,2.62,66,
1122,513713,WHITEORG,X,5.12,5.12,5.12,5.12,51166,2.62,21,
1123,522294,TIGLOB,X,67.4,71.5,64.9,71.35,3887,2.62,27,
1124,500239,KGDENIM,X,18.6,18.75,18.05,18.75,13976,2.61,33,
1125,532959,GAMMNINFRA,B,0.45,0.47,0.43,0.47,559072,2.61,128,
1126,530043,ACKNIT,X,62.1,64.75,59.0,64.75,4198,2.6,22,
1127,500078,OAL,B,154.0,154.5,151.5,153.45,1700,2.6,103,
1128,500012,ANDHRAPET,X,23.45,23.45,23.45,23.45,11048,2.59,64,
1129,524280,KOPRAN,B,27.5,28.55,27.45,28.55,9143,2.59,97,
1130,512527,SUPER,X,210.0,214.4,210.0,212.8,1217,2.58,23,
1131,540683,IPRU2992,B,8.71,8.9,8.7,8.9,29000,2.56,12,
1132,514266,ZENIFIB,X,29.6,31.8,29.6,31.7,8094,2.55,5,
1133,531508,EVEREADY,B,68.1,69.0,66.35,67.1,3795,2.55,280,
1134,533122,RTNPOWER,B,1.3,1.3,1.29,1.3,195650,2.54,43,
1135,524518,KREBSBIO,B,79.15,81.95,78.65,80.0,3156,2.52,223,
1136,541019,HGINFRA,B,167.35,174.4,165.0,170.8,1464,2.52,84,
1137,505010,AUTOAXLES,B,500.0,500.0,486.75,492.3,509,2.51,122,
1138,539150,PNCINFRA,A,110.3,111.4,108.45,109.9,2253,2.48,109,
1139,530163,KERALAYUR,X,49.8,53.0,48.5,51.45,4913,2.47,68,
1140,539872,BAJAJHCARE,B,259.0,259.8,253.0,254.35,962,2.46,58,
1141,532842,SRHHYPOLTD,B,103.45,107.8,103.1,106.05,2340,2.46,53,
1142,517417,PATELSAI,X,78.55,83.65,78.55,82.85,3001,2.45,32,
1143,523828,MENONBE,B,36.0,36.45,33.55,34.35,6940,2.44,103,
1144,506579,ORIENTCQ,B,604.0,604.0,600.0,604.0,404,2.44,36,
1145,520075,SAMKRG,X,99.45,99.45,93.75,94.7,2552,2.43,58,
1146,540192,LKPSEC,X,3.89,3.9,3.6,3.72,63641,2.43,50,
1147,533166,SUNDARAM,B,1.23,1.23,1.14,1.17,202903,2.42,64,
1148,532811,AHLUCONT,B,170.0,184.0,165.0,176.95,1357,2.41,101,
1149,526775,VALIANT,X,22.45,25.35,21.2,24.05,10341,2.41,46,
1150,513216,UTTAMSTL,B,4.94,4.94,4.91,4.94,48578,2.4,81,
1151,526423,KRITIIND,X,14.54,16.0,14.54,15.95,15418,2.39,82,
1152,505800,RANEHOLDIN,B,375.5,399.0,354.4,383.15,625,2.37,96,
1153,538765,JSHL,M,23.6,23.7,23.6,23.7,10000,2.37,2,
1154,507438,IFBAGRO,B,307.95,307.95,286.0,300.45,788,2.36,35,
1155,526139,TRABI,XT,3.44,3.5,3.28,3.45,68582,2.35,53,
1156,531862,BHARATAGRI,X,151.5,157.0,144.0,155.95,1518,2.34,18,
1157,532529,NDTV,T,40.0,40.95,38.75,40.05,5928,2.34,66,
1158,532039,ZENOTECH,X,19.25,19.25,18.0,18.9,12543,2.33,54,
1159,520056,SUNCLAYLTD,B,1432.35,1432.35,1415.4,1430.2,163,2.33,32,
1160,520043,MUNJALSHOW,B,90.0,92.95,88.2,90.7,2569,2.32,68,
1161,540697,AMFL,B,7.97,7.97,7.97,7.97,29096,2.32,27,
1162,508989,NAVNETEDUL,B,70.7,72.15,69.7,71.05,3232,2.31,90,
1163,533303,BFINVEST,B,239.0,241.25,236.45,240.15,966,2.31,95,
1164,531092,OMMETALS,B,11.99,12.5,11.99,12.28,18492,2.3,38,
1165,521097,AMARJOTHI,X,49.8,53.55,46.05,52.85,4457,2.3,71,
1166,532456,COMPUAGE,B,9.36,9.44,9.1,9.29,24652,2.29,37,
1167,532349,TCI,B,168.8,168.8,161.1,163.65,1390,2.28,88,
1168,526235,MERCATOR,T,0.72,0.75,0.69,0.73,315706,2.27,65,
1169,531882,KWALITY,B,2.35,2.39,2.3,2.39,94639,2.26,142,
1170,531306,DHPIND,X,331.95,340.0,330.0,332.25,670,2.26,22,
1171,506405,DHARAMSI,X,73.0,76.0,71.7,75.4,2986,2.25,42,
1172,540727,POOJA,M,18.6,18.8,18.6,18.7,12000,2.24,2,
1173,517146,USHAMART,B,15.48,15.48,14.92,15.04,14662,2.21,66,
1174,531727,MENNPIS,X,13.5,13.7,12.3,13.36,16618,2.2,132,
1175,539056,IMAGICAA,B,3.93,3.94,3.6,3.68,59550,2.19,104,
1176,522105,BIRLAPREC,X,5.02,5.27,5.02,5.23,41503,2.18,80,
1177,504786,INVPRECQ,X,132.0,138.95,132.0,135.5,1613,2.18,25,
1178,539980,ICICIMCAP,B,54.18,54.39,54.18,54.39,4009,2.18,14,
1179,541353,INNOVATORS,M,19.4,19.45,19.4,19.45,11200,2.18,7,
1180,509557,GARFIBRES,A,1395.2,1398.8,1369.0,1380.15,156,2.16,75,
1181,516082,NRAGRINDQ,B,175.65,184.85,175.65,179.95,1193,2.16,66,
1182,532732,KKCL,B,787.0,816.95,781.0,793.65,268,2.16,52,
1183,533552,RUPA,B,152.35,156.75,149.0,149.25,1409,2.14,147,
1184,506528,KELENRG,X,530.0,554.0,530.0,540.2,394,2.14,25,
1185,504132,PERMAGN,X,88.45,90.65,86.3,87.6,2442,2.14,54,
1186,505720,HERCULES,B,69.2,70.0,68.95,69.75,3069,2.13,68,
1187,540024,ASHARI,X,9.1,9.1,8.65,9.1,23389,2.13,8,
1188,540575,STARCEMENT,A,74.5,76.7,74.5,75.05,2807,2.12,55,
1189,500102,BALLARPUR,B,0.49,0.49,0.48,0.49,433511,2.12,59,
1190,505075,SETCO,B,9.19,9.64,9.05,9.33,22475,2.11,221,
1191,522064,HONDAPOWER,B,858.3,870.6,840.0,853.7,246,2.11,77,
1192,533339,ZENTEC,B,38.7,39.35,38.6,38.8,5413,2.11,200,
1193,533170,TAMBOLI,X,28.5,29.0,27.15,29.0,7330,2.11,42,
1194,532661,RML,B,203.0,205.3,200.0,205.3,1040,2.1,80,
1195,539917,NAGARFERT,B,5.38,5.38,5.38,5.38,38829,2.09,37,
1196,541972,SETFSN50,B,277.0,285.0,271.99,273.0,762,2.09,21,
1197,507514,SDBL,T,64.1,67.85,64.1,66.9,3113,2.08,45,
1198,530073,SANGHVIMOV,B,59.7,60.2,57.0,60.0,3478,2.07,182,
1199,523283,SUPERHOUSE,B,68.0,73.0,66.7,71.55,2891,2.05,104,
1200,539276,KAYA,B,178.8,178.8,178.8,178.8,1139,2.04,20,
1201,533160,DBREALTY,B,7.17,7.17,7.15,7.17,28135,2.02,76,
1202,533293,KIRLOSENG,B,116.0,116.0,106.1,107.0,1879,2.02,54,
1203,502587,NATHIND,X,60.0,60.0,57.25,57.75,3457,2.02,89,
1204,513228,PENIND,B,15.5,16.03,15.07,15.66,12768,2.01,65,
1205,507747,TTKHEALTH,B,415.9,427.8,415.3,424.8,473,2.0,40,
1206,500023,ASIANHOTNR,B,51.7,52.65,50.0,52.55,3873,2.0,67,
1207,540955,TDSL,M,22.0,23.0,21.5,21.5,9000,2.0,3,
1208,542934,CBPL,M,49.8,49.85,49.8,49.85,4000,1.99,2,
1209,500240,KINETICENG,XT,14.7,15.95,14.7,15.85,13010,1.99,29,
1210,531273,RADHEDE,X,10.98,10.98,9.3,9.7,21226,1.99,42,
1211,507960,GUJHOTE,X,93.85,93.85,75.55,79.1,2539,1.98,9,
1212,526227,FILATEX,B,29.5,30.25,28.5,30.15,6757,1.98,83,
1213,532875,ADSL,B,16.3,16.63,16.3,16.63,11848,1.97,82,
1214,532369,RAMCOIND,B,123.0,125.0,121.0,121.4,1583,1.96,180,
1215,532760,DEEPIND,B,70.05,70.05,67.75,69.0,2826,1.94,50,
1216,532985,KTKSENSEX,B,345.0,359.0,344.0,354.11,559,1.94,26,
1217,540136,HPL,B,26.85,26.9,25.7,26.45,7328,1.94,75,
1218,511766,MUTHTFN,B,281.15,286.95,274.95,275.3,697,1.93,82,
1219,505358,INTEGRAEN,X,23.85,23.85,22.6,23.05,8267,1.92,91,
1220,532460,PONNIERODE,B,140.1,142.0,138.6,139.2,1366,1.92,118,
1221,542730,ICICIBANKN,B,198.55,207.0,191.5,204.01,962,1.92,77,
1222,590134,MADRASFERT,B,15.15,15.33,15.0,15.29,12649,1.92,56,
1223,533121,EXPLEOSOL,B,199.85,199.85,199.85,199.85,956,1.91,12,
1224,509073,HATHWAYB,XT,20.3,20.3,20.3,20.3,9416,1.91,37,
1225,516016,SHREYANIND,B,77.9,82.0,77.9,79.8,2391,1.91,72,
1226,533553,TDPOWERSYS,B,92.65,94.2,89.75,93.55,2067,1.9,125,
1227,500245,KIRLFER,B,54.75,56.1,53.95,56.0,3419,1.89,53,
1228,520151,SHREYAS,B,49.45,49.6,47.25,47.6,3871,1.88,69,
1229,530689,LYKISLTD,X,18.65,20.0,17.5,17.9,10091,1.88,96,
1230,542729,DCMNVL,B,23.45,26.5,22.0,26.0,8243,1.88,37,
1231,540952,LAL,M,4.11,4.14,3.15,3.85,50000,1.88,5,
1232,539798,UMIYA,B,7.29,7.29,7.28,7.28,25520,1.86,26,
1233,511551,MONARCH,X,16.4,17.55,16.25,17.1,11005,1.85,38,
1234,542665,NEOGEN,B,459.85,473.85,456.85,470.35,397,1.85,78,
1235,540403,CLEDUCATE,B,39.5,40.85,37.5,37.5,4815,1.85,37,
1236,512531,STCINDIA,B,37.9,38.6,37.3,37.65,4857,1.83,38,
1237,500467,HARRMALAYA,B,60.15,61.5,60.15,61.35,2985,1.83,59,
1238,506261,MODISNME,X,26.9,28.0,26.25,27.6,6737,1.83,42,
1239,506248,AMNPLST,X,29.0,29.8,28.6,28.6,6267,1.83,43,
1240,532813,CANDC,Z,3.88,3.88,3.88,3.88,47224,1.83,46,
1241,531163,KEMISTAR,X,41.0,46.0,40.1,45.5,4236,1.83,11,
1242,533263,GREENPOWER,B,2.2,2.21,2.1,2.14,85437,1.82,89,
1243,539332,NAVKARCORP,B,22.25,22.25,21.75,22.1,8259,1.82,72,
1244,523329,ELDEHSG,X,835.0,888.9,819.0,874.5,216,1.82,29,
1245,540519,MEERA,M,50.0,52.0,49.25,49.25,3600,1.82,3,
1246,500337,PRIMESECU,B,37.9,40.9,37.9,39.55,4591,1.81,22,
1247,532700,ENIL,B,149.8,155.8,141.2,155.0,1184,1.79,41,
1248,530077,FRSHTRP,X,54.0,58.6,53.55,56.7,3174,1.78,84,
1249,533295,PSB,B,14.0,14.57,13.6,14.12,12693,1.78,59,
1250,511034,JINDRILL,B,56.35,58.75,54.05,55.25,3220,1.78,117,
1251,524394,VIMTALABS,B,74.0,74.95,70.65,74.0,2433,1.77,83,
1252,515055,ANANTRAJ,B,15.05,15.45,14.7,15.0,11774,1.77,64,
1253,523782,MITSHI,X,35.65,35.65,33.35,35.45,5006,1.76,21,
1254,505700,ELECON,B,23.0,23.0,20.05,21.5,8291,1.76,108,
1255,532440,MPSLTD,B,240.0,242.7,234.2,234.7,738,1.76,14,
1256,540679,SMSLIFE,B,271.3,273.05,266.9,269.7,649,1.76,65,
1257,542655,VIKASMCORP,T,2.62,2.62,2.62,2.62,67045,1.76,59,
1258,530341,MUKESHB,X,136.2,142.0,128.9,135.9,1309,1.75,17,
1259,532945,SHRIRAMEPC,B,3.01,3.12,2.9,3.11,57250,1.75,70,
1260,532906,MAANALU,B,47.9,48.05,45.45,45.9,3678,1.75,77,
1261,523537,APMIN,X,15.5,17.29,13.8,15.94,11039,1.75,93,
1262,524218,RESONANCE,X,43.55,44.9,43.55,44.4,3946,1.74,55,
1263,522249,MAYURUNIQ,B,157.2,158.35,156.5,158.2,1094,1.72,63,
1264,500211,INSILCO,X,7.99,8.9,7.99,8.72,20557,1.72,71,
1265,530365,ORIENTBELL,B,57.0,57.7,55.0,56.95,3037,1.72,59,
1266,530627,VIPULORG,X,90.0,96.0,90.0,92.05,1870,1.72,37,
1267,532663,SASKEN,B,412.8,416.0,410.15,414.7,417,1.72,75,
1268,536264,TIGERLOGS,B,37.95,38.75,37.15,38.1,4448,1.71,62,
1269,524091,ACRYSIL,X,69.5,69.65,66.95,69.0,2480,1.71,41,
1270,514215,BINNY,X,54.1,56.0,53.2,53.75,3134,1.7,30,
1271,515147,HALDYNGL,X,20.5,21.3,20.25,20.9,8185,1.69,56,
1272,500199,IGPL,B,124.2,130.3,124.2,130.3,1323,1.69,67,
1273,533320,JUBLINDS,B,101.0,101.0,98.0,100.0,1710,1.69,84,
1274,540293,PRICOLLTD,B,40.0,41.65,40.0,41.6,4126,1.69,98,
1275,511463,ALEXANDER,X,11.43,11.79,11.1,11.32,14881,1.68,47,
1276,537254,RCIIND,T,7.35,7.48,7.2,7.48,22949,1.67,70,
1277,538365,ADHUNIKIND,B,20.2,20.2,19.0,20.2,8199,1.66,36,
1278,532163,SAREGAMA,B,280.0,284.0,274.3,278.3,595,1.66,76,
1279,507621,MLKFOOD,X,399.0,413.0,399.0,404.25,407,1.66,45,
1280,533482,KRIINFRA,T,2.75,2.75,2.7,2.75,60195,1.65,63,
1281,590073,WHEELS,B,430.0,441.55,427.35,432.0,380,1.65,22,
1282,539984,HUIL,X,497.95,499.9,466.5,484.8,339,1.64,50,
1283,533326,TEXRAIL,B,23.15,24.3,23.15,23.75,6891,1.64,111,
1284,500083,CENTEXT,B,2.6,2.67,2.58,2.67,62232,1.64,49,
1285,590031,DENORA,B,189.95,190.3,180.15,190.3,866,1.63,42,
1286,532605,JBMA,B,160.0,162.05,156.0,160.95,1008,1.62,55,
1287,526668,KAMATHOTEL,B,24.15,24.9,23.65,24.15,6654,1.62,143,
1288,539516,HDFCNIFETF,B,1032.95,1050.0,1032.95,1045.51,155,1.61,33,
1289,500223,JCTLTD,X,1.37,1.37,1.37,1.37,117250,1.61,64,
1290,512064,VISVEN,XT,47.3,49.65,45.25,49.6,3319,1.61,18,
1291,524109,KABRAEXTRU,B,45.0,46.65,45.0,45.95,3528,1.61,124,
1292,532285,GEOJITFSL,B,19.8,20.6,19.8,20.55,7846,1.59,47,
1293,542285,AXITA,M,39.5,39.5,39.5,39.5,4000,1.58,1,
1294,533168,ROSSELLIND,B,46.3,46.3,45.0,46.3,3400,1.57,131,
1295,500173,GFLLIMITED,B,75.55,75.6,74.65,74.95,2100,1.57,74,
1296,523586,INDTONER,X,72.4,72.4,66.65,68.45,2246,1.56,47,
1297,514354,PREMIERPOL,B,23.3,24.5,23.25,24.0,6430,1.56,20,
1298,590108,PSUBNKBEES,B,13.44,13.5,13.22,13.5,11636,1.56,39,
1299,590030,SPIC,B,15.0,15.28,14.9,15.19,10275,1.55,66,
1300,505827,SNL,X,127.95,127.95,119.6,121.0,1253,1.55,14,
1301,532904,SUPREMEINF,Z,6.44,6.75,6.12,6.75,23230,1.55,16,
1302,534392,VSSL,B,46.95,50.8,46.1,47.85,3311,1.55,87,
1303,513262,SSWL,B,355.6,364.0,351.0,355.35,432,1.54,42,
1304,532722,NITCO,B,15.74,15.98,15.53,15.98,9578,1.52,22,
1305,542857,GREENPANEL,B,27.35,27.75,27.35,27.75,5490,1.52,17,
1306,540680,KIOCL,B,72.55,72.55,70.1,71.8,2159,1.52,173,
1307,540824,ASTRON,B,30.7,30.7,30.05,30.5,4973,1.52,68,
1308,530315,HINDTIN,X,34.55,35.8,34.55,35.75,4276,1.51,51,
1309,531082,ALANKIT,B,14.8,14.8,14.4,14.75,10363,1.5,42,
1310,532894,INDOWIND,B,3.43,3.44,3.14,3.25,46552,1.5,60,
1311,506618,PUNJABCHEM,B,460.0,464.95,448.0,455.95,330,1.5,24,
1312,523638,IPRINGLTD,X,39.0,41.95,38.7,40.95,3724,1.49,40,
1313,533192,KCPSUGIND,B,13.4,13.8,13.38,13.4,10958,1.49,43,
1314,540497,SCHAND,T,43.7,44.95,42.65,44.75,3419,1.49,21,
1315,590051,SAKSOFT,B,178.7,186.0,173.0,174.65,843,1.49,52,
1316,539515,GMLM,X,390.0,391.0,390.0,390.0,378,1.47,7,
1317,522134,ARTSONEN,X,23.05,24.75,23.05,24.05,6113,1.47,35,
1318,539353,SALAUTO,X,108.0,115.45,101.15,105.0,1337,1.44,60,
1319,539228,GGPL,B,43.0,46.7,42.75,45.35,3177,1.44,11,
1320,530477,VIKRAMTH,X,78.95,79.0,77.0,78.95,1847,1.44,30,
1321,530815,REFNOL,X,19.8,20.7,19.7,19.7,6969,1.43,12,
1322,523021,RISHITECH,X,12.5,13.74,12.2,13.0,11041,1.43,41,
1323,502958,LAKSHMIMIL,X,1363.0,1449.95,1363.0,1448.25,99,1.41,24,
1324,530151,VIJAYTX,X,14.3,14.4,13.5,14.21,9913,1.4,88,
1325,539784,LICNFNHGP,B,106.9,106.9,100.0,100.0,1397,1.4,77,
1326,541445,WAA,M,17.5,17.5,17.5,17.5,8000,1.4,1,
1327,539894,MADHAVIPL,X,21.7,23.9,21.7,22.55,6127,1.39,24,
1328,530377,NILA,B,3.15,3.49,3.12,3.28,42589,1.39,37,
1329,539963,ZEAL,B,73.95,74.75,69.05,72.7,1942,1.38,55,
1330,538019,OBIL,B,5.8,6.08,5.51,5.6,24740,1.38,29,
1331,532891,PURVA,B,38.75,40.15,38.75,39.5,3492,1.38,133,
1332,523207,KOKUYOCMLN,B,56.0,56.0,54.7,54.85,2511,1.38,96,
1333,522217,GUJAPOLLO,B,151.0,154.2,150.8,152.3,896,1.37,41,
1334,532668,AURIONPRO,B,48.9,48.9,43.8,44.6,3047,1.37,108,
1335,580001,STAN,B,34.45,34.45,33.0,33.25,4082,1.37,44,
1336,513554,MAHASTEEL,B,86.55,90.6,86.15,89.6,1543,1.35,31,
1337,501150,CENTRUM,A,11.75,11.98,11.6,11.91,11495,1.35,64,
1338,532771,JHS,B,10.1,10.54,9.86,10.54,12949,1.34,43,
1339,500009,AMBALALSA,X,17.0,17.0,16.4,16.55,7967,1.33,41,
1340,517514,DHINDIA,X,12.99,14.88,12.81,14.25,9814,1.33,128,
1341,590104,JUNIORBEES,B,256.0,258.02,255.12,256.5,517,1.33,145,
1342,517562,TRIGYN,B,28.65,28.65,27.4,27.7,4706,1.32,192,
1343,500213,ITHL,X,45.8,47.5,44.5,45.4,2894,1.32,39,
1344,532785,RUCHIRA,B,42.0,42.0,39.0,40.55,3270,1.32,51,
1345,500189,NXTDIGITAL,B,327.0,344.65,326.05,339.25,390,1.31,24,
1346,506525,KANORICHEM,B,29.45,31.3,29.35,31.25,4262,1.31,162,
1347,531120,PATELENG,B,12.1,12.49,12.08,12.28,10527,1.3,55,
1348,537069,ARNOLD,X,29.95,29.95,26.5,27.85,4375,1.29,28,
1349,533655,TRITURBINE,A,65.25,68.05,64.0,65.95,1940,1.29,97,
1350,500365,WELSPLSOL,XT,6.21,6.53,5.95,6.53,19980,1.29,35,
1351,519483,TAIIND,XT,8.81,8.81,8.81,8.81,14454,1.27,2,
1352,511754,SAHLIBHFI,X,41.55,43.45,41.3,42.15,2947,1.27,13,
1353,522281,RAMRAT,X,57.5,58.95,57.3,58.6,2178,1.27,22,
